"Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"11","603","Bl",,"2019","Live",8.2,,,,,,,,,,,,
"11","604","Sx",,"2019","Live",8,,,,,,,,,,,,
"11","605","Bl",,"2019","Live",8.1,7.2,,,,,,,,,,,
"11","606","Sx",,"2019","Live",12.3,,,,,,,,,,,,
"11","607","Bl",,"2019","Live",9.1,,,,,,,,,,,,
"11","608","Bl",,"2019","Live",9.1,,,,,,,,,,,,
"11","636","Bl","3","1994","Live",7.5,,,,,,,,,,,,7
"11","636","Bl","3","1997","Live",8.6,,,,,,,,,,,,7
"11","636","Bl","3","2009","Live",12.4,,"Live",,,,,,,,,,7
"11","636","Bl","3","2019","Dead",13.8,,,,,,,,,,,,7
"11","639","Bl","3","2009","Live",9.2,,"Live",,,,,,,,,,6
"11","639","Bl","3","2019","Live",10.6,10,,,,,,,,,,,6
"11","653","Bl","3","1992","Live",10,,,,,,,,,,,,7
"11","653","Bl","3","1994","Live",10.7,,,,,,,,,,,,7
"11","653","Bl","3","1997","Live",11.2,,,,,,,,,,,,7
"11","653","Bl","3","2009","Live",13.9,,"Live",,,,,,,,,,7
"11","653","Bl","3","2019","Live",15,,,,,,,,,,,,7
"11","655","Sx","3","1992","Live",14.6,,,,,,3,,,,,,6
"11","655","Sx","3","1994","Live",15.1,,,,,,3,,,,,,6
"11","655","Sx","3","1997","Live",16.1,,,,,,3,,,,,,6
"11","655","Sx","3","2009","Live",20,,"Live",,,,3,,,,,,6
"11","655","Sx","3","2019","Live",22.2,18,,,,,3,,,,,,6
"11","656","Bl","3","2009","Live",9.1,,"Live",,,,,,,,,,6
"11","656","Bl","3","2019","Live",10.7,,,,,,,,,,,,6
"11","660","Bl","3","1992","Live",7.7,,"Lean",,,,,,,,,,7
"11","660","Bl","3","1994","Live",8.4,,,,,,,,,,,,7
"11","660","Bl","3","1997","Live",9.3,,,,,,,,,,,,7
"11","660","Bl","3","2009","Live",10.8,,"Live",,,,,,,,,,7
"11","660","Bl","3","2019","Live",11.4,,,,,,,,,,,,7
"11","663","Bl","3","1992","Live",8.6,,,,,,,,,,,,8
"11","663","Bl","3","1994","Live",8.9,,,,,,,,,,,,8
"11","663","Bl","3","1997","Live",9.5,,,,,,,,,,,,8
"11","663","Bl","3","2009","Live",11.5,,"Live",,,,,,,,,,8
"11","663","Bl","3","2019","Live",12.7,9.3,,,,,,,,,,,8
"11","669","Bl","4","1992","Live",29.5,24.8,"Spike2",1,,,2,,,,,,5
"11","669","Bl","4","1994","Live",29.9,23.8,"DBH 17 cm above nail (Bl and Ep grew together)",1,,,2,,,,,,5
"11","669","Bl","4","1997","Dead",29.9,,"Dead",1,,,2,,,,,,5
"11","678","Bl","4","1997","Live",7.6,,,,,,3,,,,,,4
"11","678","Bl","4","2009","Live",10.1,,"Live",,,,3,,,,,,4
"11","678","Bl","4","2019","Live",11.3,,,,,,3,,,,,,4
"11","681","Bl","4","2009","Live",7.7,,"Live",,,,3,,,,,,7
"11","681","Bl","4","2019","Live",8.8,7.6,,,,,3,,,,,,7
"11","682","Bl","4","1994","Live",7.5,,,,,,,,,,,,6
"11","682","Bl","4","1997","Live",7.8,,,,,,,,,,,,6
"11","682","Bl","4","2009","Live",8.5,,"Live - branches red tipped",,,,,,,,,,6
"11","682","Bl","4","2019","Live",9,,,,,,,,,,,,6
"11","684","Bl","4","1992","Live",7.7,,,,,,,,,,,,5
"11","684","Bl","4","1994","Live",7.9,,,,,,,,,,,,5
"11","684","Bl","4","1997","Live",8,,,,,,,,,,,,5
"11","684","Bl","4","2009","Live",9.1,,"Live",,,,,,,,,,5
"11","684","Bl","4","2019","Live",9.6,,,,,,,,,,,,5
"11","685","Bl","4","1992","Live",12.2,,"AB",,,,,,,,,,8
"11","685","Bl","4","1994","Live",12.8,,,,,,,,,,,,8
"11","685","Bl","4","1997","Live",12.8,,,,,,,,,,,,8
"11","685","Bl","4","2009","Dead",12.8,,"Dead - windthrown",,,,,,,,,,8
"11","7","Bl","2","1992","Live",13.1,,"spike1",,,1,,,,,,,4
"11","7","Bl","2","1994","Live",13.4,,,,,1,,,,,,,4
"11","7","Bl","2","1997","Live",15.1,,,,,1,,,,,,,4
"11","7","Bl","2","2009","Live",15.5,,"Live",,,1,,,,,,,4
"11","7","Bl","2","2019","Live",16.4,,"scar in 1",,,1,,,,,,,4
"11","8","Bl","2","1992","Live",8.7,,"spike1",,,,,,,,,,6
"11","8","Bl","2","1994","Live",9.4,,,,,,,,,,,,6
"11","8","Bl","2","1997","Live",9.7,,,,,,,,,,,,6
"11","8","Bl","2","2009","Live",11.3,,"Live",,,,,,,,,,6
"11","8","Bl","2","2019","Live",12.3,,,,,,,,,,,,6
"11","981","Bl","1","1992","Live",11,,"Spike3",,,,,,,,,,7
"11","981","Bl","1","1994","Live",11.4,,,,,,,,,,,,7
"11","981","Bl","1","1997","Live",11.9,,,,,,,,,,,,7
"11","981","Bl","1","2009","Live",13.6,,"Live",,,,,,,,,,7
"11","981","Bl","1","2019","Live",15.3,,,,,,,,,,,,7
"11","988","Bl","1","1992","Live",8.3,,,,,,,,,,,,7
"11","988","Bl","1","1994","Live",8.9,,,,,,,,,,,,7
"11","988","Bl","1","1997","Live",9.3,,,,,,,,,,,,7
"11","988","Bl","1","2009","Live",10.9,,"Live",,,,,,,,,,7
"11","988","Bl","1","2019","Live",12.1,12.7,,,,,,,,,,,7
"11","991","Bl","1","1992","Live",14.8,,,,,,,,,,,,8
"11","991","Bl","1","1994","Live",15.5,,,,,,,,,,,,8
"11","991","Bl","1","2009","Live",18.8,,"Still alive, large gash",,,,,,,,,,8
"11","991","Bl","1","2019","Live",19.4,,"still alive, large gash",,,,,,,,,,8
"11","995","Sx","1","1992","Live",9.7,7.7,,,,,,,,,,,6
"11","995","Sx","1","1994","Live",10.3,7.8,,,,,,,,,,,6
"11","995","Sx","1","1997","Live",10.7,8.1,,,,,,,,,,,6
"11","995","Sx","1","2009","Live",11.8,,"Live",,,,,,,,,,6
"11","995","Sx","1","2019","Live",12.7,,,,,,,,,,,,6
"11","997","Bl","1","1992","Live",9,,,,,,,,,,,,7
"11","997","Bl","1","1994","Live",9.3,,,,,,,,,,,,7
"11","997","Bl","1","1997","Live",9.9,,,,,,,,,,,,7
"11","997","Bl","1","2009","Live",11.3,,"Live",,,,,,,,,,7
"11","997","Bl","1","2019","Live",11.6,11,,,,,,,,,,,7
"11","New","Bl","2","2009","Live",26.5,,"Should have been included within plot boundary",,,,,,,,,,
"11","New","Bl","2","2009","Live",14.3,,"Should have been included within plot boundary",,,,,,,,,,
"11","New","Bl","2","2009","Live",10.9,,"New ingress - live",,,,,,,,,,
"11","New","Bl","2","2009","Live",14.8,,"New ingress - live",,,,,,,,,,
"11","New","Bl","2","2009","Live",17.7,,"New ingress - live",,,,,,,,,,
"12","21","Bl","1","1992","Live",12,,,,,,,,,,,,6
"12","21","Bl","1","1994","Live",13.3,,,,,,,,,,,,6
"12","21","Bl","1","1997","Live",16.5,13.7,"new measure",,,,,,,,,,6
"12","21","Bl","1","2009","Live",19.5,,"Live with dead top",,,,,,,,,,6
"12","21","Bl","1","2019","Live",20.5,14.4,,,,,,,,,,,6
"12","22","Bl","1","1992","Live",10.2,10.3,,,,,3,,,,,,6
"12","22","Bl","1","1994","Live",10.9,10.8,,,,,3,,,,,,6
"12","22","Bl","1","1997","Live",13.1,7,"broken top",,,,3,,,,,,6
"12","22","Bl","1","2009","Live",19.8,,"Live with good top",,,,3,,,,,,6
"12","22","Bl","1","2019","Live",23.9,15.4,,,,,3,,,,,,6
"12","23","Bl","2","1992","Live",17.9,,"LS; LG",,,1,,,,,3,,6
"12","23","Bl","2","1994","Live",18.6,,,,,1,,,,,3,,6
"12","23","Bl","2","1997","Live",19.9,,"catface beloe 1.3m",,,1,,,,,3,,6
"12","23","Bl","2","2009","Live",24.2,,"Live",,,1,,,,,3,,6
"12","23","Bl","2","2019","Live",27.6,20.2,,,,1,,,,,3,,6
"12","31","Sx","2","1992","Live",22.4,20.3,,,,,,,,,,,4
"12","31","Sx","2","1994","Live",22.5,19.9,,,,,,,,,,,4
"12","31","Sx","2","1997","Live",22.6,19.9,,,,,,,,,,,4
"12","31","Sx","2","2009","Live",25.7,,"Live",,,,,,,,,,4
"12","31","Sx","2","2019","Live",30.2,18.3,,,,,,,,,,,4
"12","42","Bl","2","1992","Live",17.2,,,,,,3,,,,,,4
"12","42","Bl","2","1994","Live",17.5,,"LS",,,,3,,,,,,4
"12","42","Bl","2","1997","Live",18.7,,,,,,3,,,,,,4
"12","42","Bl","2","2009","Live",21.9,,"Live",,,,3,,,,,,4
"12","42","Bl","2","2019","Live",24.1,17.4,,,,,3,,,,,,4
"12","43","Bl","2","1992","Live",25,24.4,"LS; LAB",,,,,,,,,,6
"12","43","Bl","2","1994","Live",25.2,24.9,,,,,,,,,,,6
"12","43","Bl","2","1997","Live",27.4,18.7,"Broken top",,,,,,,,,,6
"12","43","Bl","2","2009","Live",29.8,,"Live with good top",,,,,,,,,,6
"12","43","Bl","2","2019","Live",32.3,22.1,,,,,,,,,,,6
"12","44","Bl","3","2009","Live",13.2,,"Live",,,,,,,,,,
"12","44","Bl","3","2019","Live",19.9,,,,,,,,,,,,
"12","45","Bl","2","2009","Live",8.5,,"Live",,,,,,,,,,
"12","45","Bl","2","2019","Live",11.7,10.1,,,,,,,,,,,
"12","46","Sx","3","1992","Live",24.5,23,"Natural",,,,,,,,,,6
"12","46","Sx","3","1994","Live",25.3,22.6,,,,,,,,,,,6
"12","46","Sx","3","1997","Live",27,22.1,,,,,,,,,,,6
"12","46","Sx","3","2009","Live",32.7,,"Live",,,,,,,,,,6
"12","46","Sx","3","2019","Live",36.4,22.8,,,,,,,,,,,6
"12","47","Bl","3","1992","Live",9.8,,,,,,,,,,,,6
"12","47","Bl","3","1994","Live",10.2,,"LAB",,,,,,,,,,6
"12","47","Bl","3","1997","Live",11.4,,,,,,,,,,,,6
"12","47","Bl","3","2009","Live",15.1,,"Live",,,,,,,,,,6
"12","47","Bl","3","2019","Live",18,,,,,,,,,,,,6
"12","48","Bl","2","2009","Live",16,,"Missing",,,,,,,,,,5
"12","48","Bl","2","2019","Live",21.1,15,"Missing (2009) but found 2019",,,,,,,,,,5
"12","49","Fd","3","1992","Live",58.1,35.1,"LAB",,,,,,,,,,5
"12","49","Fd","3","1994","Live",58.5,36.4,,,,,,,,,,,5
"12","49","Fd","3","1997","Live",59.6,,,,,,,,,,,,5
"12","49","Fd","3","2009","Live",64,,"Live",,,,,,,,,,5
"12","49","Fd","3","2019","Live",67.1,36.1,,,,,,,,,,,5
"12","50","Bl","4","1992","Live",10.6,,,,,,,,,,,,7
"12","50","Bl","4","1994","Live",11.6,,,,,,,,,,,,7
"12","50","Bl","4","1997","Live",12.9,,,,,,,,,,,,7
"12","50","Bl","4","2009","Live",18,,"Live",,,,,,,,,,7
"12","50","Bl","4","2019","Live",20.2,15,,,,,,,,,,,7
"12","51","Bl","4","1997","Live",7.5,,,,,,,,,,3,,6
"12","51","Bl","4","2009","Live",10.5,,"Live",,,,,,,,3,,6
"12","51","Bl","4","2019","Live",14.1,10.7,,,,,,,,,3,,6
"12","52","Sx","4","1992","Live",21.4,18.7,,,,,3,,,,,,5
"12","52","Sx","4","1994","Live",21.4,17.1,"LS",,,,3,,,,,,5
"12","52","Sx","4","1997","Live",21.5,,"canker midbole",,,,3,,,,,,5
"12","52","Sx","4","2009","Live",25.6,,"Live",,,,3,,,,,,5
"12","52","Sx","4","2019","Live",28.2,19.1,,,,,3,,,,,,5
"12","53","Bl","4","2009","Live",11.3,,"Live",,,2,,,,,,,4
"12","53","Bl","4","2019","Live",16.9,,,,,2,,,,,,,4
"12","54","Bl","2","1997","Live",8.9,,,,,,,,,,,,7
"12","54","Bl","2","2009","Live",16.3,,"Live",,,,,,,,,,7
"12","54","Bl","2","2019","Live",21.6,16.9,,,,,,,,,,,7
"12","541","Bl","3","1992","Live",20.3,,"LS; LG",,,,,,,,,,7
"12","541","Bl","3","1994","Live",20.5,,"LAB",,,,,,,,,,7
"12","541","Bl","3","1997","Live",21.1,,,,,,,,,,,,7
"12","541","Bl","3","2009","Live",24.3,,"Live",,,,,,,,,,7
"12","541","Bl","3","2019","Live",25.7,18.5,,,,,,,,,,,7
"12","547","Bl","4","2009","Live",9.5,,"Live",,,,3,,,,,,4
"12","547","Bl","4","2019","Live",11.4,,,,,,3,,,,,,4
"12","55","Bl","3","1992","Live",9.2,,"Spike1",,,,2,,,,,,5
"12","55","Bl","3","1994","Live",9.2,,,,,,2,,,,,,5
"12","55","Bl","3","1997","Live",9.9,,,,,,2,,,,,,5
"12","55","Bl","3","2009","Live",14.5,,"Live",,,,2,,,,,,5
"12","55","Bl","3","2019","Live",18.9,,,,,,2,,,,,,5
"12","558","Bl","4","1992","Live",28.6,25.6,,,,,2,,,,,,6
"12","558","Bl","4","1994","Live",29,24.1,,,,,2,,,,,,6
"12","558","Bl","4","1997","Live",29.6,,,,,,2,,,,,,6
"12","558","Bl","4","2009","Live",31.8,,"Live",,,,2,,,,,,6
"12","558","Bl","4","2019","Live",33.5,24.4,,,,,2,,,,,,6
"12","56","Sx","3","1992","Live",38.7,26.8,,,,,,,,,,,6
"12","56","Sx","3","1994","Live",39.2,27,,,,,,,,,,,6
"12","56","Sx","3","1997","Live",41.9,27.2,,,,,,,,,,,6
"12","56","Sx","3","2009","Live",45.8,,"Live",,,,,,,,,,6
"12","56","Sx","3","2019","Live",48.4,27.8,,,,,,,,,,,6
"12","57","Bl","3","1992","Live",12.2,,"LS",,,,,,,,,,7
"12","57","Bl","3","1994","Live",12.7,,,,,,,,,,,,7
"12","57","Bl","3","1997","Live",13,,,,,,,,,,,,7
"12","57","Bl","3","2009","Live",16,,"Live",,,,,,,,,,7
"12","57","Bl","3","2019","Live",17.2,,,,,,,,,,,,7
"12","58","Bl","4","1992","Live",18.2,,"LAB",,,,,,,,,,6
"12","58","Bl","4","1994","Live",19.4,,"LAB",,,,,,,,,,6
"12","58","Bl","4","1997","Live",20.6,,,,,,,,,,,,6
"12","58","Bl","4","2009","Live",24.8,,"Live",,,,,,,,,,6
"12","58","Bl","4","2019","Live",26.7,19.6,,,,,,,,,,,6
"12","59","Bl",,"2019","Live",18.6,,"ADDED MAY 2019",,,,,,,,,,
"12","843","Bl",,"2019","Live",10.2,,,,,,,,,,,,
"12","844","Sx",,"2019","Live",10.1,,,,,,,,,,,,
"12","845","Bl",,"2019","Live",7.5,,,,,,,,,,,,
"12","846","Bl",,"2019","Live",16.5,,,,,,,,,,,,
"12","847","Bl",,"2019","Live",13.7,,,,,,,,,,,,
"12","848","Bl","4","2019","Live",8.8,,,,,3,3,,,,,,3
"12","New","Bl","2","2009","Live",9,,"New ingress - live",,,,,,,,,,
"12","New","Bl","4","2009","Live",11.7,,"New ingress - live",,,,,,,,,,
"13","199","Sx","1","1992","Live",9.8,,,,,,,,,,,,7
"13","199","Sx","1","1994","Live",10.2,,,,,,,,,,,,7
"13","199","Sx","1","1997","Live",12.2,,,,,,,,,,,,7
"13","199","Sx","1","2009","Live",17.1,,"Live",,,,,,,,,,7
"13","199","Sx","1","2019","Live",21,18.8,,,,,,,,,,,7
"13","200","Bl","4","2009","Live",11.3,,"Live",,,,6,,,,,,4
"13","200","Bl","4","2019","Live",15.2,,,,,,6,,,,,,4
"13","202","Sx","1","1992","Live",10.8,,,,,,,,,,,,4
"13","202","Sx","1","1994","Live",12.2,,,,,,,,,,,,4
"13","202","Sx","1","1997","Live",14.6,,"forked at base with 374",,,,,,,,,,4
"13","202","Sx","1","2009","Live",21.7,,"Live",,,,,,,,,,4
"13","202","Sx","1","2019","Live",27,20.3,,,,,,,,,,,4
"13","203","Sx","1","1992","Live",24.8,14,,,,,,,,,,,8
"13","203","Sx","1","1994","Live",27.3,16.1,,,,,,,,,,,8
"13","203","Sx","1","1997","Live",30.2,17.7,,,,,,,,,,,8
"13","203","Sx","1","2009","Live",38.4,,"Live",,,,,,,,,,8
"13","203","Sx","1","2019","Live",45.5,24.9,,,,,,,,,,,8
"13","204","Bl","1","1992","Live",11.3,,"Spike1",,,,,,,,,,
"13","204","Bl","1","1994","Live",11.8,,"Marked to cut but not felled; spike1",,,,,,,,,,
"13","204","Bl","1","1997","Live",12.3,,"Live",,,,,,,,,,
"13","204","Bl","1","2009","Live",15,,"Live",,,,,,,,,,
"13","204","Bl","1","2019","Live",17,12.1,,,,,,,,,,,
"13","205","Sx","2","2009","Live",9.3,,"Live",,,,,,,,,,5
"13","205","Sx","2","2019","Live",12.3,13.1,,,,,,,,,,,5
"13","206","Bl","2","1992","Live",14.8,11.2,"Natural",,,,,,,,,,5
"13","206","Bl","2","1994","Live",15.7,11.4,,,,,,,,,,,5
"13","206","Bl","2","1997","Live",17.7,12.3,,,,,,,,,,,5
"13","206","Bl","2","2009","Live",22.1,,"Live",,,,,,,,,,5
"13","206","Bl","2","2019","Live",25.2,17.5,,,,,,,,,,,5
"13","207","Sx","1","2009","Live",9.9,,"Live",,,,,,,,,,3
"13","207","Sx","1","2019","Live",10.8,,,,,,,,,,,,3
"13","208","Sx","1","1992","Live",9,,,,,,2,,,,,,6
"13","208","Sx","1","1994","Live",9.7,,,,,,2,,,,,,6
"13","208","Sx","1","1997","Live",10.8,,,,,,2,,,,,,6
"13","208","Sx","1","2009","Live",14.6,,"Live",,,,2,,,,,,6
"13","208","Sx","1","2019","Live",18.1,13.9,,,,,2,,,,,,6
"13","209","Sx","1","1992","Live",21.8,,,,,,3,,,,,,9
"13","209","Sx","1","1994","Live",23.2,,,,,,3,,,,,,9
"13","209","Sx","1","1997","Live",25.6,,,,,,3,,,,,,9
"13","209","Sx","1","2009","Live",32.6,,"Live",,,,3,,,,,,9
"13","209","Sx","1","2019","Live",37.5,23,,,,,3,,,,,,9
"13","210","Sx","1","1992","Live",22.6,,,,,,,,,,,,9
"13","210","Sx","1","1994","Live",24.2,,,,,,,,,,,,9
"13","210","Sx","1","1997","Live",27.1,,,,,,,,,,,,9
"13","210","Sx","1","2009","Live",35.3,,"Live - right on plot boundary",,,,,,,,,,9
"13","210","Sx","1","2019","Live",40.1,23.4,,,,,,,,,,,9
"13","211","Sx","1","1992","Live",11.3,,,,,,,,,,,,7
"13","211","Sx","1","1994","Live",12.2,,,,,,,,,,,,7
"13","211","Sx","1","1997","Live",13.2,,,,,,,,,,,,7
"13","211","Sx","1","2009","Live",15.1,,"Live",,,,,,,,,,7
"13","211","Sx","1","2019","Live",15.8,,,,,,,,,,,,7
"13","212","Bl","1","1992","Live",29.8,,,,,,,,,,,,8
"13","212","Bl","1","1994","Live",31.7,,,,,,,,,,,,8
"13","212","Bl","1","1997","Live",33.2,,,,,,,,,,,,8
"13","212","Bl","1","2009","Live",38,,"Live",,,,,,,,,,8
"13","212","Bl","1","2019","Live",40.5,27,,,,,,,,,,,8
"13","213","Sx","1","1997","Live",8.3,,,,,,,,,,,,7
"13","213","Sx","1","2009","Live",11.5,,"Live",,,,,,,,,,7
"13","213","Sx","1","2019","Live",13.2,,,,,,,,,,,,7
"13","214","Bl","2","1992","Live",8.1,,"LS",,,,,,,,,,5
"13","214","Bl","2","1994","Live",8.9,,,,,,,,,,,,5
"13","214","Bl","2","1997","Live",11.1,,,,,,,,,,,,5
"13","214","Bl","2","2009","Live",16,,"Live",,,,,,,,,,5
"13","214","Bl","2","2019","Live",20.9,18.4,,,,,,,,,,,5
"13","215","Bl","2","1992","Live",22.1,15.9,"LS",,,,2,,,,,,6
"13","215","Bl","2","1994","Live",23.3,19,,,,,2,,,,,,6
"13","215","Bl","2","1997","Live",24.8,17.4,,,,,2,,,,,,6
"13","215","Bl","2","2009","Live",29.7,,"Live",,,,2,,,,,,6
"13","215","Bl","2","2019","Live",32.5,21,,,,,2,,,,,,6
"13","216","Sx","3","1992","Live",9.2,7.1,"Spike2",,,,2,,,,,,7
"13","216","Sx","3","1994","Live",10.6,9,,,,,2,,,,,,7
"13","216","Sx","3","1997","Live",12.9,10.4,,,,,2,,,,,,7
"13","216","Sx","3","2009","Live",20.3,,"Live",,,,2,,,,,,7
"13","216","Sx","3","2019","Live",26.4,22,,,,,2,,,,,,7
"13","217","Bl","3","1992","Live",21.4,,"AB; Spike1",,,,,,,,,,9
"13","217","Bl","3","1994","Live",22.7,,,,,,,,,,,,9
"13","217","Bl","3","1997","Live",24.9,,,,,,,,,,,,9
"13","217","Bl","3","2009","Live",30.3,,"Live",,,,,,,,,,9
"13","217","Bl","3","2019","Live",33.3,23.9,,,,,,,,,,,9
"13","218","Sx","3","1992","Live",19.9,,"Spike1",,,,,,,,,,9
"13","218","Sx","3","1994","Live",22.2,,,,,,,,,,,,9
"13","218","Sx","3","1997","Live",25.4,,,,,,,,,,,,9
"13","218","Sx","3","2009","Live",37.1,,"Live",,,,,,,,,,9
"13","218","Sx","3","2019","Live",44.5,27.4,,,,,,,,,,,9
"13","219","Bl","4","1992","Live",16.7,,"Natural",,,,,,,,,,6
"13","219","Bl","4","1994","Live",17,,,,,,,,,,,,6
"13","219","Bl","4","1997","Live",18.4,,,,,,,,,,,,6
"13","219","Bl","4","2009","Live",22.5,,"Live",,,,,,,,,,6
"13","219","Bl","4","2019","Live",24,16,,,,,,,,,,,6
"13","220","Sx","4","1992","Live",23.4,15,"Natural",,,,,,,,,,7
"13","220","Sx","4","1994","Live",25.2,16.8,,,,,,,,,,,7
"13","220","Sx","4","1997","Live",28.1,17.7,,,,,,,,,,,7
"13","220","Sx","4","2009","Live",35.6,,"Live",,,,,,,,,,7
"13","220","Sx","4","2019","Live",40.5,24.3,,,,,,,,,,,7
"13","221","Bl","4","1992","Live",21.2,,,,,,,,,,,,6
"13","221","Bl","4","1994","Live",23.1,,,,,,,,,,,,6
"13","221","Bl","4","1997","Live",25.6,,,,,,,,,,,,6
"13","221","Bl","4","2009","Live",29.7,,"Live",,,,,,,,,,6
"13","221","Bl","4","2019","Live",31.7,15,,,,,,,,,,,6
"13","222","Bl","4","1992","Live",15.9,,"LAB",,,,,,,,,,5
"13","222","Bl","4","1994","Live",17.2,,"LAB",,,,,,,,,,5
"13","222","Bl","4","1997","Live",18.9,,,,,,,,,,,,5
"13","222","Bl","4","2009","Live",22.8,,"Live",,,,,,,,,,5
"13","222","Bl","4","2019","Live",25.2,22.3,,,,,,,,,,,5
"13","223","Sx","4","2009","Live",9.5,,"Live",,,,,,,,,,8
"13","223","Sx","4","2019","Live",9.8,,,,,,,,,,,,8
"13","224","Bl","4","1992","Live",14.4,,,,,,,,,,,,6
"13","224","Bl","4","1994","Live",15.8,,,,,,,,,,,,6
"13","224","Bl","4","1997","Live",17,,,,,,,,,,,,6
"13","224","Bl","4","2009","Live",19.5,,"Live",,,,,,,,,,6
"13","224","Bl","4","2019","Live",21.5,19.9,,,,,,,,,,,6
"13","225","Sx","4","1997","Live",8.3,,,,,,2,,,,,,9
"13","225","Sx","4","2009","Live",14.3,,"Live",,,,2,,,,,,9
"13","225","Sx","4","2019","Live",19,16.8,,,,,2,,,,,,9
"13","226","Sx","3","1992","Live",9.3,,"LS",,,,3,,,,,,8
"13","226","Sx","3","1994","Live",10.9,,"LAB",,,,3,,,,,,8
"13","226","Sx","3","1997","Live",13.6,,,,,,3,,,,,,8
"13","226","Sx","3","2009","Live",21,,"Live",,,,3,,,,,,8
"13","226","Sx","3","2019","Live",26.5,18.3,,,,,3,,,,,,8
"13","227","Sx","4","2009","Live",11.1,,"Live",,,,,,,,,,
"13","227","Sx","4","2019","Live",13.6,,,,,,,,,,,,
"13","228","Sx","4","1992","Live",9.4,,"Bent top",,,,,,,,,,7
"13","228","Sx","4","1994","Live",10.9,,,,,,,,,,,,7
"13","228","Sx","4","1997","Live",13.3,,,,,,,,,,,,7
"13","228","Sx","4","2009","Live",20.6,,"Live",,,,,,,,,,7
"13","228","Sx","4","2019","Live",25.7,19.4,,,,,,,,,,,7
"13","229","Sx","4","1997","Live",7.5,,,,,,,,,,,,7
"13","229","Sx","4","2009","Live",10.3,,"Live",,,,,,,,,,7
"13","229","Sx","4","2019","Live",12.4,,,,,,,,,,,,7
"13","230","Bl","4","1997","Live",8.6,,"Dbh at 1.0m",,,,,,,,,,9
"13","230","Bl","4","2009","Live",12.2,,"Live",,,,,,,,,,9
"13","230","Bl","4","2019","Live",14.9,,,,,,,,,,,,9
"13","231","Bl","4","2009","Live",9.4,,"Live",,,,2,,,,,,8
"13","231","Bl","4","2019","Live",10.5,10,,,,,2,,,,,,8
"13","232","Sx","3","1992","Live",7.7,5.3,"Natural",,,,,,,,,,6
"13","232","Sx","3","1994","Live",9.5,6,,,,,,,,,,,6
"13","232","Sx","3","1997","Live",13.5,7,"Dbh at 1.0m",,,,,,,,,,6
"13","232","Sx","3","2009","Live",22,,"Live",,,,,,,,,,6
"13","232","Sx","3","2019","Live",28.4,16.3,,,,,,,,,,,6
"13","233","Bl","4","1997","Live",8.1,,,,,,,,,,,,8
"13","233","Bl","4","2009","Live",11.3,,"Live",,,,,,,,,,8
"13","233","Bl","4","2019","Live",13.9,,,,,,,,,,,,8
"13","243","Sx","4","1994","Live",8.4,7.4,,,,,,,,,,,8
"13","243","Sx","4","1997","Live",10.1,9,,,,,,,,,,,8
"13","243","Sx","4","2009","Live",16.3,,"Live",,,,,,,,,,8
"13","243","Sx","4","2019","Live",20.7,18.2,,,,,,,,,,,8
"13","244","Sx","4","2009","Live",8.8,,"Live",,,2,2,,,,,,8
"13","244","Sx","4","2019","Live",9,,,,,2,2,,,,,,8
"13","245","Sx","4","1992","Live",8.7,,"AB",,,,,,,,,,9
"13","245","Sx","4","1994","Live",10.5,,,,,,,,,,,,9
"13","245","Sx","4","1997","Live",12.5,,,,,,,,,,,,9
"13","245","Sx","4","2009","Live",14.8,,"Live",,,,,,,,,,9
"13","245","Sx","4","2019","Live",15.6,,,,,,,,,,,,9
"13","246","Sx","4","1997","Live",9.1,,,,,,3,,,,,,8
"13","246","Sx","4","2009","Live",13.1,,"Live",,,,3,,,,,,8
"13","246","Sx","4","2019","Live",13.5,15.1,,,,,3,,,,,,8
"13","357","Bl","1","1997","Live",7.7,6.1,,,,,,,,,,,8
"13","357","Bl","1","2009","Live",10.7,,"Live",,,,,,,,,,8
"13","357","Bl","1","2019","Live",12.9,13.3,,,,,,,,,,,8
"13","36","Bl","1","2019","Live",8.9,,,,,,,,,,,,
"13","360","Bl","1","2009","Live",8.7,,"Live",,,,,,,,,,
"13","360","Bl","1","2019","Live",10.5,6.7,,,,,,,,,,,
"13","37","Sx","3","2019","Live",7.6,,,,,,,,,,,,
"13","370","Sx","1","2009","Live",8.2,,"Live",,,,,,,,3,,5
"13","370","Sx","1","2019","Live",9.5,,,,,,,,,,3,,5
"13","380","Bl","2","1992","Live",29.5,21.5,,,,,,,,,,,5
"13","380","Bl","2","1994","Live",30.3,23.4,,,,,,,,,,,5
"13","380","Bl","2","1997","Live",31.4,24.2,,,,,,,,,,,5
"13","380","Bl","2","2009","Dead",31.4,,"Uprooted 6-8 years ago",,,,,,,,,,5
"13","611","Sx",,"2019","Live",9.8,,,,,,,,,,,,
"13","612","Bl",,"2019","Live",11.2,,,,,,,,,,,,
"13","613","Sx",,"2019","Live",18,,,,,,,,,,,,
"13","911","Bl","4","1992","Live",17.6,,,,,,,,,,,,6
"13","911","Bl","4","1994","Live",18.3,,,,,,,,,,,,6
"13","911","Bl","4","1997","Live",18.9,,,,,,,,,,,,6
"13","911","Bl","4","2009","Live",20.7,,"Live",,,,,,,,,,6
"13","911","Bl","4","2019","Live",21.5,18.8,,,,,,,,,,,6
